,burned_area
78701,0.0
182733,21304872.0
166651,0.0
32784,0.0
39935,0.0
128684,2361245.0
99458,0.0
64746,0.0
178923,0.0
148177,0.0
125664,63753624.0
26878,0.0
89086,0.0
147045,20392573.0
114178,0.0
97955,0.0
19965,0.0
166579,0.0
57942,0.0
101511,8961998.0
84239,1180622.0
71889,0.0
113459,0.0
66533,0.0
119847,7996035.0
56632,0.0
84661,0.0
59151,0.0
162260,0.0
130306,99386970.0
148768,13040514.0
162547,10410944.0
93779,0.0
81344,0.0
92674,61016725.0
126766,2575904.0
159412,19372944.0
106035,0.0
76493,0.0
105908,0.0
152834,29193578.0
3399,0.0
128802,0.0
42680,0.0
5834,8264358.0
154220,0.0
110415,0.0
37375,0.0
102793,0.0
180154,0.0
54716,0.0
13805,0.0
111342,9015664.0
95973,16904370.0
72454,0.0
109735,10893927.0
81658,0.0
8915,0.0
171811,13899149.0
169532,0.0
78588,0.0
39288,0.0
97330,0.0
124361,0.0
176908,0.0
113084,0.0
149656,145377592.0
63862,0.0
69817,536646.0
53214,0.0
104531,0.0
116412,0.0
134966,0.0
170710,18138657.0
80919,42609747.0
69152,0.0
107942,0.0
52693,0.0
124822,7566717.0
46051,0.0
12735,0.0
80977,41858440.0
91432,0.0
3857,0.0
106615,7835041.0
2039,804970.0
149200,0.0
46007,0.0
91282,0.0
21629,0.0
159634,6010442.0
140741,0.0
93075,0.0
67035,0.0
109657,20875555.0
157481,0.0
96806,2897892.0
85062,13738154.0
60178,0.0
5217,697640.0
77700,0.0
29948,0.0
180056,0.0
8577,3058886.0
1573,0.0
94535,1931928.0
167846,0.0
90251,0.0
87057,0.0
108945,25276058.0
16291,0.0
61599,0.0
80759,0.0
57782,100138270.0
64948,0.0
65199,0.0
122475,0.0
131240,0.0
55258,0.0
11817,0.0
159626,67080834.0
158596,0.0
150279,1395281.0
58543,0.0
126489,5795784.0
34635,0.0
93531,77921095.0
4696,16904369.0
21378,0.0
44221,0.0
29784,321988.0
85054,0.0
25257,0.0
18007,0.0
116209,3166215.0
88534,0.0
159357,20929220.0
27608,0.0
10327,0.0
107879,0.0
62546,0.0
70288,0.0
68737,0.0
7344,0.0
161837,0.0
22211,0.0
164971,12074549.0
114049,0.0
76749,0.0
89352,804970.0
25035,0.0
23007,0.0
6918,0.0
132737,1556274.0
166581,14489460.0
161415,6332430.0
79220,0.0
183167,0.0
171692,0.0
43382,0.0
163013,48190870.0
95131,113071454.0
17585,0.0
4284,0.0
159183,0.0
40213,0.0
60049,0.0
97677,10357280.0
143747,11376909.0
100282,0.0
180565,0.0
182233,75345193.0
76992,0.0
160036,0.0
106716,14972441.0
57858,0.0
124826,160994.0
27728,0.0
89897,0.0
84448,0.0
2420,0.0
146889,15884741.0
162223,0.0
116351,1395281.0
102756,0.0
96185,0.0
166691,2629568.0
93196,0.0
94306,0.0
14063,0.0
99379,0.0
49956,0.0
147171,0.0
161756,1180622.0
160045,0.0
102126,1341616.0
25973,0.0
5312,0.0
88627,0.0
43819,0.0
146504,55059948.0
9028,0.0
143166,16421387.0
23138,0.0
30328,0.0
85293,53664.0
70270,0.0
130904,0.0
133993,0.0
103429,0.0
171384,0.0
90731,0.0
67639,0.0
150372,0.0
57487,0.0
145942,12557531.0
169944,0.0
83031,1502610.0
11377,0.0
152935,188362984.0
87008,0.0
176857,0.0
148455,0.0
164111,18353315.0
134212,0.0
180472,9981628.0
104122,6386095.0
38458,0.0
126652,0.0
101980,0.0
97858,0.0
101173,0.0
34162,0.0
130694,0.0
135787,0.0
121432,0.0
128061,0.0
70656,0.0
10555,0.0
157889,214658.0
25094,0.0
126283,9605975.0
31076,0.0
159941,0.0
65573,0.0
72981,0.0
114082,0.0
26730,0.0
94764,0.0
80169,0.0
154075,0.0
60843,0.0
175945,0.0
62160,0.0
20428,24900406.0
132785,15294430.0
182081,0.0
86973,0.0
105257,55274607.0
72031,0.0
110515,5473795.0
58308,0.0
159027,107329.0
111761,0.0
24881,0.0
131465,0.0
149389,0.0
16385,0.0
59207,0.0
101223,0.0
27559,0.0
24838,0.0
3514,24417424.0
24346,0.0
26165,0.0
102995,0.0
161800,0.0
13750,0.0
105035,10196286.0
65896,0.0
21432,0.0
68972,0.0
90638,0.0
135727,0.0
121854,0.0
72321,0.0
142121,3112550.0
45984,0.0
163631,375652.0
167051,30052212.0
29968,0.0
72706,0.0
160302,1234287.0
99132,0.0
108182,0.0
157873,0.0
168802,13845483.0
183741,374686698.0
97155,0.0
61262,0.0
48960,0.0
49354,0.0
26207,0.0
58024,0.0
77492,536646.0
148010,0.0
56543,0.0
88705,1073293.0
39103,0.0
39125,0.0
18934,0.0
16472,0.0
19750,0.0
28370,0.0
93,0.0
43969,0.0
132706,0.0
53001,0.0
36294,0.0
21485,0.0
95672,0.0
23581,0.0
61068,0.0
122448,2146586.0
46921,6386095.0
29738,7835041.0
119567,0.0
89074,0.0
31760,0.0
45162,375652.0
72076,0.0
13351,0.0
1119,0.0
8164,0.0
163725,0.0
120398,0.0
126026,0.0
164042,0.0
161250,0.0
111972,0.0
137229,43683038.0
22849,0.0
34798,0.0
163640,1878262.0
76368,0.0
113819,0.0
144438,0.0
162379,6225101.0
9533,0.0
13570,0.0
87542,8801005.0
116726,27100657.0
3590,804970.0
134352,0.0
25262,0.0
25261,0.0
134400,0.0
11231,0.0
30976,0.0
100628,13040514.0
155812,0.0
158205,17065363.0
125056,17763004.0
98901,0.0
14242,0.0
69579,5956778.0
92635,268323.0
130705,0.0
180808,0.0
63436,0.0
53105,0.0
140401,8747340.0
99961,0.0
137805,0.0
183648,0.0
123612,10571939.0
162011,10035292.0
15161,0.0
13091,0.0
28794,0.0
168506,0.0
67583,0.0
5618,0.0
14450,3112550.0
82865,0.0
112117,27744633.0
41607,0.0
151714,1073293.0
120965,0.0
155022,0.0
118069,0.0
70422,0.0
41541,0.0
174286,0.0
80641,0.0
19941,0.0
121471,20338909.0
173704,0.0
9201,0.0
7826,20285244.0
58812,0.0
130305,73681584.0
4015,2790562.0
138572,13308837.0
159749,6117772.0
122794,0.0
27802,0.0
181290,0.0
82246,590311.0
153700,0.0
83762,0.0
18277,0.0
36801,3863856.0
177584,26295688.0
158025,45829628.0
179539,4561496.0
148893,10142621.0
139933,0.0
171404,0.0
86665,0.0
180462,0.0
58084,0.0
30736,0.0
98893,2253916.0
136942,3058885.0
144718,10947592.0
131866,0.0
10165,0.0
130119,20660898.0
4698,0.0
29350,0.0
11137,0.0
53906,0.0
178361,262581213.0
170499,9713303.0
120853,0.0
146205,0.0
168611,0.0
78845,0.0
124628,19694934.0
61826,0.0
96500,2575904.0
143770,20660896.0
128975,0.0
38875,0.0
179981,0.0
47941,0.0
88295,160994.0
154405,1234287.0
84985,0.0
138741,0.0
37459,0.0
172584,0.0
115694,0.0
160111,536646.0
126822,0.0
182653,14274801.0
97309,482982.0
68951,0.0
75204,0.0
76990,0.0
77903,0.0
60051,0.0
117618,20124250.0
179619,0.0
61797,0.0
167582,0.0
88197,0.0
122524,0.0
158503,375652.0
76610,0.0
2594,3541868.0
109822,7835041.0
171184,206179662.0
146,0.0
122952,160994.0
91818,1395281.0
76031,0.0
55505,0.0
109418,0.0
127767,19694932.0
46898,0.0
79017,0.0
88589,0.0
50785,0.0
178414,6439759.0
63699,0.0
20914,0.0
106210,0.0
167209,1502610.0
25147,0.0
8614,0.0
123699,4829819.0
45147,5420131.0
85406,0.0
7799,0.0
120824,0.0
138896,3756526.0
130683,0.0
70185,1448946.0
182901,39658189.0
166938,0.0
107848,0.0
68273,0.0
101415,0.0
11862,0.0
24440,0.0
94673,536646.0
113298,0.0
23471,0.0
150018,9444981.0
104056,23666117.0
131148,3649197.0
46381,0.0
32696,0.0
108991,5849448.0
169685,0.0
37203,5259137.0
3005,5581125.0
141615,0.0
158153,965964.0
42044,0.0
178640,0.0
6088,0.0
141341,9015664.0
49039,0.0
174477,0.0
136659,4561496.0
182410,0.0
113483,0.0
172626,0.0
98123,1502610.0
181852,0.0
66652,6493424.0
28386,0.0
105021,14918777.0
118406,0.0
25594,0.0
91123,0.0
123189,0.0
182645,107329.0
41994,0.0
33464,0.0
52282,0.0
88623,0.0
25789,0.0
74736,0.0
50603,0.0
118903,21143878.0
82045,0.0
125670,0.0
149671,121550474.0
150761,53235352.0
97368,1502610.0
180645,0.0
51516,0.0
9176,35257687.0
111539,0.0
38941,0.0
81823,0.0
76023,0.0
6829,0.0
16565,0.0
124768,16958034.0
88018,0.0
11971,0.0
64372,10303616.0
112046,19802261.0
101958,1448946.0
146500,0.0
167170,13201507.0
160476,0.0
109002,321987.0
116101,43146392.0
144199,118920902.0
149018,0.0
59701,15509088.0
169716,0.0
52784,0.0
70220,0.0
42523,0.0
63128,0.0
21643,0.0
163636,0.0
173855,0.0
151598,0.0
107716,18782633.0
77795,0.0
147636,0.0
173307,0.0
152945,0.0
47879,0.0
133984,0.0
70325,0.0
66629,20982884.0
5983,321988.0
89825,0.0
15120,0.0
79317,107329.0
175541,0.0
182587,0.0
132099,21304871.0
107919,0.0
89422,0.0
134729,12020885.0
173655,0.0
146342,0.0
34563,0.0
27014,0.0
80312,0.0
65869,12235543.0
97464,0.0
67891,0.0
50344,0.0
117537,25812705.0
177824,0.0
34787,0.0
128422,24900405.0
161334,0.0
158207,0.0
88325,429317.0
60977,0.0
87862,0.0
105471,1234287.0
155790,0.0
135921,3971185.0
20523,0.0
4447,0.0
69396,0.0
85478,0.0
40883,0.0
168640,0.0
23238,0.0
10796,0.0
82160,0.0
47201,0.0
114604,0.0
357,0.0
113049,0.0
180267,0.0
76340,0.0
175122,0.0
96847,11215915.0
97400,0.0
156857,14972442.0
74363,0.0
169633,30427866.0
168709,3702862.0
77391,3166215.0
145485,53664.0
26250,0.0
52018,0.0
107789,7083736.0
79606,0.0
144126,483679664.0
83162,0.0
167043,5795783.0
172732,0.0
43884,0.0
174532,0.0
126021,0.0
162277,1126958.0
83890,0.0
162097,0.0
96683,0.0
76821,0.0
36827,9820633.0
24599,0.0
7739,0.0
27702,0.0
74732,0.0
32162,0.0
8806,0.0
113806,0.0
8958,0.0
161155,0.0
131101,0.0
158340,0.0
173894,0.0
12470,2629568.0
60109,0.0
126187,39497196.0
1825,0.0
137104,0.0
173219,10410945.0
24459,0.0
110164,0.0
171660,0.0
168612,0.0
144622,17441016.0
84564,0.0
164327,0.0
44264,0.0
132941,14489460.0
14959,0.0
100086,0.0
57202,0.0
17344,0.0
66520,0.0
66025,0.0
102678,0.0
23107,34560046.0
148373,0.0
16838,0.0
4122,5956778.0
7585,0.0
116180,42395084.0
102017,0.0
42986,0.0
46969,0.0
45640,0.0
161403,63270644.0
18773,0.0
134626,39926512.0
13783,0.0
15362,0.0
109337,0.0
161361,47117577.0
83081,965964.0
97519,0.0
40566,1448945.0
13910,0.0
172674,0.0
7882,0.0
94319,697640.0
55541,0.0
63887,0.0
74884,53664.0
44390,0.0
3665,0.0
142189,0.0
85977,0.0
86111,0.0
181068,858634.0
52703,0.0
85151,965964.0
123031,5849448.0
11683,0.0
30539,7405724.0
105148,4239508.0
39927,0.0
133140,0.0
126078,1502610.0
108988,37726261.0
104748,4990813.0
17813,0.0
118960,23719783.0
156504,0.0
15921,0.0
10924,0.0
13706,0.0
66247,0.0
87964,0.0
162912,0.0
52788,0.0
170905,0.0
163812,1717269.0
160135,0.0
107754,26832334.0
181094,37565266.0
175243,53664.0
18462,0.0
31657,0.0
126047,0.0
1611,0.0
167851,17119028.0
111689,0.0
94022,0.0
174002,3380874.0
51069,0.0
144699,2629568.0
179547,51303422.0
27987,0.0
12202,0.0
72934,3327209.0
24715,0.0
171183,84360854.0
177437,429317.0
32143,0.0
7807,41643781.0
127899,0.0
108371,0.0
147378,0.0
26082,0.0
57194,0.0
149710,14596789.0
66606,9981628.0
171327,0.0
9574,0.0
137366,0.0
139750,0.0
108050,0.0
159206,4668826.0
171741,71856992.0
131226,0.0
150585,53664.0
46647,0.0
12094,0.0
121559,12128215.0
171237,8640011.0
17565,0.0
118692,1395281.0
82277,6386094.0
164418,751305.0
52838,0.0
73541,4561496.0
98697,0.0
169865,53664.0
177365,0.0
26866,0.0
161126,0.0
66573,7459388.0
134872,0.0
17752,0.0
19760,0.0
170317,121550470.0
124887,3810191.0
135225,53664.0
138480,0.0
71616,0.0
102114,0.0
41168,0.0
125437,0.0
98215,0.0
79837,0.0
150061,0.0
39437,0.0
108878,0.0
133659,21465866.0
11721,0.0
74745,0.0
124098,0.0
4225,912299.0
114824,14704119.0
44078,0.0
48484,0.0
161943,6761748.0
27446,0.0
88264,0.0
112259,4776155.0
168023,0.0
35690,0.0
53821,0.0
61407,0.0
145614,1126958.0
41603,0.0
35470,0.0
109619,0.0
17673,0.0
113487,0.0
158747,0.0
57223,0.0
84271,0.0
22507,0.0
44935,0.0
180792,0.0
125179,0.0
56843,0.0
167695,0.0
153231,0.0
93621,0.0
163151,0.0
16333,0.0
16802,0.0
96159,0.0
96939,0.0
12626,0.0
140904,32896441.0
49800,0.0
86923,0.0
31460,0.0
55900,0.0
169777,0.0
43452,0.0
87738,0.0
62661,0.0
100274,0.0
77664,0.0
174609,11698896.0
141755,177469056.0
130988,11430573.0
160059,0.0
159331,2253916.0
132963,15187101.0
65088,0.0
35402,0.0
18640,0.0
104565,590311.0
85030,0.0
147711,24202764.0
8348,0.0
167313,0.0
112319,0.0
133015,6547088.0
107107,12503867.0
44619,0.0
114491,0.0
182711,34828370.0
40584,0.0
142428,965964.0
116254,697640.0
142405,0.0
16685,0.0
123498,0.0
174721,0.0
58694,0.0
140944,71588668.0
145430,0.0
139906,7513052.0
39530,0.0
77027,1931928.0
105065,1448946.0
148730,10142622.0
125934,0.0
110625,28925255.0
95515,9230322.0
135786,0.0
114883,3917520.0
13882,0.0
80865,0.0
113682,9444980.0
43441,0.0
139380,27207986.0
143849,10732933.0
100017,2200251.0
126875,0.0
90577,0.0
110632,3166215.0
171978,6761748.0
104720,22592825.0
82628,0.0
5351,0.0
166613,0.0
34024,0.0
181639,4722490.0
160364,0.0
52158,0.0
57999,0.0
4708,8586346.0
1767,0.0
12054,0.0
170477,53664.0
87630,0.0
147222,0.0
113993,0.0
47346,0.0
6122,0.0
117957,0.0
57061,0.0
178665,0.0
124218,4346838.0
66572,7459388.0
12043,0.0
49641,0.0
16623,0.0
138161,12450202.0
96458,0.0
128088,0.0
180978,0.0
92099,0.0
67562,0.0
63372,0.0
55041,0.0
76593,0.0
115729,0.0
13068,0.0
131024,10786597.0
176254,0.0
16092,0.0
152860,5581124.0
106067,1073293.0
67323,14489459.0
36232,0.0
181266,0.0
55803,0.0
18456,0.0
81061,0.0
135172,9605975.0
20572,0.0
101086,177737384.0
49339,0.0
57852,0.0
121497,30320537.0
183402,74379230.0
83606,0.0
26865,0.0
34851,0.0
83605,0.0
115663,1502610.0
135282,0.0
40131,0.0
155154,56508893.0
26321,0.0
148936,7244729.0
120162,0.0
57251,0.0
1674,0.0
131086,6064107.0
3996,268323.0
10633,0.0
154059,0.0
80096,0.0
135605,0.0
126272,15294429.0
32132,0.0
89218,751305.0
177884,0.0
160636,11698897.0
103488,53664.0
12863,0.0
178666,3541867.0
134295,429317.0
120327,0.0
123311,0.0
90473,0.0
64459,0.0
40431,0.0
28401,0.0
32481,0.0
84671,0.0
156077,0.0
44494,0.0
156554,0.0
104554,0.0
180861,0.0
10556,0.0
8316,0.0
64368,0.0
34374,0.0
138995,70247046.0
174909,0.0
83114,0.0
55619,0.0
34173,0.0
9825,0.0
130209,20177914.0
16406,0.0
71439,0.0
7546,0.0
78027,0.0
17421,2146586.0
136208,0.0
130794,0.0
159435,18031328.0
154229,26725004.0
39566,0.0
160918,0.0
17801,0.0
82049,0.0
826,0.0
26657,0.0
23519,0.0
3991,0.0
23095,0.0
59117,321987.0
158002,137274222.0
122617,2897892.0
68345,0.0
129986,0.0
98474,3810190.0
84010,697640.0
56195,0.0
165210,10142621.0
71366,0.0
125673,0.0
153223,0.0
180324,751305.0
169675,0.0
180756,0.0
68446,0.0
114742,0.0
40912,0.0
93052,0.0
65124,0.0
52299,0.0
145963,40302164.0
77237,0.0
106680,16421388.0
6714,0.0
31977,0.0
93787,912299.0
43327,0.0
98906,0.0
104302,0.0
18368,0.0
25379,0.0
146236,0.0
122082,0.0
136248,0.0
184077,1502610.0
24419,0.0
132645,0.0
8272,0.0
67959,0.0
144856,15187100.0
146216,0.0
136373,0.0
115117,0.0
69874,0.0
96626,0.0
142838,23451459.0
168399,321988.0
138270,0.0
11955,0.0
106649,3649196.0
94440,0.0
140251,3273544.0
125007,0.0
49506,0.0
21283,0.0
132907,0.0
51128,0.0
130512,0.0
60384,1502610.0
105894,12503867.0
52682,0.0
44379,0.0
51750,0.0
80912,536646.0
9705,0.0
27618,0.0
62146,1019628.0
12437,0.0
87519,0.0
77125,20177915.0
85566,0.0
116128,21895185.0
110713,5044478.0
40376,0.0
17916,0.0
128236,0.0
149090,0.0
42530,0.0
61711,0.0
123675,65417230.0
68776,0.0
57498,0.0
145084,10410945.0
108987,20285244.0
114794,17709340.0
133086,14435795.0
45765,0.0
51656,0.0
56995,0.0
15565,0.0
154042,53289016.0
132321,5903112.0
36288,214658.0
69360,1824598.0
12741,3005221.0
135124,0.0
92297,0.0
2598,0.0
142511,0.0
73338,28817926.0
13229,0.0
127430,0.0
80868,0.0
20077,0.0
3722,0.0
72417,0.0
112024,31501158.0
89257,10035292.0
6880,0.0
148773,0.0
25583,0.0
138655,1019628.0
56973,0.0
4610,7191065.0
29461,0.0
73191,1824598.0
55210,0.0
44273,0.0
111269,85756138.0
151182,9122993.0
166620,3327209.0
127081,0.0
94303,1019628.0
111547,4185844.0
35682,0.0
121185,0.0
18069,0.0
160251,19211952.0
165143,0.0
3784,0.0
10935,0.0
170249,0.0
133838,5527460.0
173116,134537321.0
13220,17709340.0
67561,0.0
96696,0.0
8922,0.0
49830,0.0
35677,0.0
72964,0.0
98902,3810191.0
118825,0.0
59261,0.0
16915,0.0
25979,0.0
8117,0.0
166084,24739412.0
44280,0.0
75516,0.0
118502,0.0
22098,0.0
123409,0.0
50502,0.0
81846,0.0
71657,0.0
112882,9552310.0
14601,0.0
24821,375652.0
86184,84146198.0
41444,0.0
143075,3756526.0
140702,0.0
76089,0.0
157050,1824598.0
19567,13577160.0
93554,0.0
50189,0.0
100229,26134693.0
64783,0.0
123947,7191065.0
53685,0.0
154572,0.0
172855,590311.0
170920,0.0
62395,0.0
106566,536646.0
152963,4615161.0
154154,0.0
131692,0.0
57940,0.0
34647,0.0
133686,26939662.0
174226,2844227.0
146624,18782633.0
103381,0.0
95941,590311.0
180982,0.0
135630,1126958.0
53158,0.0
34018,0.0
128383,44756333.0
89262,0.0
108305,2414910.0
173849,0.0
26592,0.0
55595,0.0
32934,0.0
119616,10196286.0
22163,0.0
69086,0.0
103427,0.0
51372,0.0
24180,0.0
116810,2253916.0
41182,0.0
74383,0.0
96550,0.0
152845,10732933.0
148039,24524752.0
75604,643976.0
136123,0.0
35344,0.0
168335,0.0
169130,53664.0
9849,0.0
59046,0.0
168232,0.0
14202,0.0
123249,0.0
144218,6547089.0
17171,0.0
20828,0.0
95155,75613518.0
180321,2039257.0
149029,55059948.0
124011,0.0
122245,17494681.0
128750,2039257.0
14770,0.0
29104,0.0
45635,643976.0
83698,0.0
38585,0.0
27729,0.0
154822,12289207.0
18459,0.0
28205,0.0
73086,0.0
55122,0.0
166596,11967221.0
153419,21358538.0
179022,1824598.0
28615,0.0
140682,0.0
64875,0.0
134909,0.0
90139,13147843.0
31748,0.0
156007,0.0
39140,8586346.0
30267,0.0
27186,0.0
160066,0.0
101917,0.0
65651,0.0
179624,15831077.0
170498,67241826.0
73331,0.0
177323,0.0
159018,6386094.0
122766,0.0
117828,0.0
102335,482981.0
151822,45239313.0
32822,1341616.0
60896,0.0
90341,0.0
183855,0.0
153055,0.0
149010,70783698.0
164421,0.0
98053,0.0
112315,0.0
172411,0.0
14772,0.0
49240,0.0
95833,2253916.0
147657,86078130.0
128969,0.0
175659,6225101.0
87125,0.0
171706,0.0
92154,0.0
162284,0.0
96279,0.0
54476,0.0
123611,0.0
90888,0.0
134257,0.0
80952,0.0
156587,0.0
172552,0.0
107178,0.0
142076,0.0
126682,0.0
125890,40677816.0
151853,99601618.0
156259,47171242.0
175908,0.0
67733,0.0
180443,33969736.0
182442,0.0
117278,1502610.0
52136,0.0
25123,0.0
11290,0.0
145190,56186906.0
154624,0.0
164142,0.0
107276,0.0
93657,482982.0
142009,23075806.0
159244,0.0
122143,12879519.0
3352,0.0
36389,0.0
172835,3702861.0
116245,2522238.0
99345,3756526.0
30796,0.0
41970,0.0
143463,0.0
67827,0.0
144892,7781376.0
53203,0.0
5293,0.0
120405,0.0
7734,1234287.0
141923,92947206.0
104191,3380873.0
11924,0.0
38131,0.0
157367,429317.0
102267,2683233.0
126484,23451460.0
67484,0.0
129797,0.0
73396,2253916.0
2590,751305.0
167940,272831168.0
144901,3863855.0
50650,0.0
98505,858634.0
15688,0.0
155562,0.0
130115,31984140.0
7691,0.0
142145,68851764.0
176583,643976.0
142007,0.0
39821,643976.0
62104,0.0
114060,0.0
118849,0.0
170501,429317.0
52448,0.0
32862,0.0
157085,3112550.0
122660,0.0
110233,0.0
66876,0.0
23997,0.0
35655,0.0
81876,3488203.0
120992,0.0
57907,0.0
111841,0.0
45812,0.0
130177,2039257.0
136362,0.0
180926,536646.0
12976,0.0
39435,0.0
144413,0.0
78267,214658.0
71622,0.0
153957,34560046.0
161781,0.0
20734,0.0
98097,8961999.0
143686,3112550.0
12713,0.0
60883,0.0
141981,15831076.0
123229,0.0
83275,2361245.0
175625,0.0
104610,0.0
29663,0.0
25365,0.0
66224,0.0
104065,0.0
90688,0.0
118217,3327209.0
42876,0.0
171326,0.0
71494,0.0
50000,0.0
123089,0.0
113219,0.0
34623,0.0
92480,0.0
100330,0.0
94165,0.0
77303,0.0
54911,0.0
141263,1717269.0
60047,0.0
32687,0.0
166836,0.0
117182,0.0
41384,0.0
8299,0.0
114147,0.0
38297,0.0
74426,0.0
93960,1931928.0
181840,0.0
77972,0.0
91133,0.0
78819,0.0
43574,590311.0
132933,4990814.0
145174,8640010.0
57564,0.0
29000,0.0
150851,1126958.0
142624,0.0
170326,182459870.0
99067,0.0
68466,0.0
4094,0.0
144818,14811448.0
97305,107329.0
57172,0.0
181306,0.0
155092,0.0
37232,0.0
89938,5688454.0
95446,0.0
90680,0.0
156772,0.0
140089,0.0
174242,375652.0
42485,4668825.0
162198,0.0
84267,0.0
36392,0.0
76438,0.0
140657,17065364.0
67762,0.0
133606,47332234.0
39137,0.0
36104,0.0
106602,0.0
47136,0.0
95440,0.0
5663,0.0
55020,0.0
74635,0.0
77627,0.0
8100,0.0
170128,0.0
11809,858634.0
90312,0.0
74314,0.0
169280,0.0
160074,0.0
138721,12879519.0
105217,482982.0
82789,0.0
33782,0.0
20948,0.0
122850,78296752.0
123307,536646.0
116839,3971185.0
53709,0.0
125305,0.0
17857,0.0
101477,56830883.0
130366,0.0
90636,0.0
162162,0.0
157720,0.0
151863,31715817.0
43809,0.0
48601,0.0
113316,0.0
133556,0.0
167407,214658.0
168789,53235348.0
59938,0.0
122453,0.0
153190,0.0
95343,0.0
60659,0.0
113174,0.0
56999,0.0
5988,0.0
112885,14113806.0
89795,0.0
26000,0.0
107089,0.0
126121,35955327.0
91861,44649005.0
9402,0.0
92862,8747340.0
98348,0.0
68348,0.0
184097,34184392.0
177615,0.0
89102,0.0
161203,3219880.0
118165,3112550.0
180847,0.0
123239,0.0
14628,0.0
101728,0.0
104120,321988.0
85265,0.0
45938,0.0
48260,0.0
5017,0.0
135475,15616417.0
57544,0.0
79941,0.0
30192,0.0
176807,0.0
129026,0.0
107771,5366466.0
85017,0.0
45785,0.0
44493,0.0
48469,0.0
131607,0.0
83967,0.0
149720,590311.0
159600,13040514.0
75589,0.0
107127,0.0
134868,0.0
141316,24363758.0
5597,2361244.0
34341,0.0
56963,0.0
112446,0.0
148971,17011700.0
80263,429317.0
35423,0.0
14570,0.0
183960,4400502.0
10296,0.0
127099,5742119.0
159720,0.0
46573,0.0
60403,0.0
25634,0.0
87986,0.0
140329,4722490.0
169888,7352059.0
147545,83019240.0
16760,0.0
165233,0.0
108686,0.0
133510,0.0
115455,10893927.0
46716,4883484.0
5050,0.0
50093,0.0
95808,0.0
31050,0.0
140288,2683233.0
119764,59138462.0
102880,23558790.0
12402,0.0
158721,0.0
141791,0.0
33512,0.0
70490,0.0
161764,14650453.0
59516,0.0
165764,0.0
97192,0.0
13193,0.0
158978,0.0
19507,0.0
108744,0.0
137323,14650454.0
177110,56669888.0
132597,1126958.0
67275,0.0
159353,0.0
98995,0.0
99826,0.0
177332,42878068.0
141328,9122993.0
153529,0.0
147683,48942174.0
168512,0.0
56325,0.0
52443,0.0
26440,0.0
60089,0.0
101733,0.0
144455,0.0
84244,0.0
38652,0.0
16767,0.0
52204,0.0
156865,47922549.0
42568,0.0
99978,0.0
180737,0.0
81451,0.0
178826,0.0
36201,11913555.0
95830,0.0
25650,2361245.0
26154,0.0
143363,0.0
120913,0.0
130229,4883484.0
168458,0.0
7784,0.0
106657,697640.0
74453,0.0
30365,0.0
70207,0.0
181817,0.0
27429,0.0
12679,0.0
132046,11430574.0
15455,0.0
121232,268323.0
66156,0.0
141024,7459388.0
172758,536646.0
119625,0.0
96742,0.0
29854,0.0
153481,0.0
103722,0.0
162142,0.0
106330,0.0
67949,0.0
149433,0.0
30364,0.0
52492,0.0
75186,0.0
149385,0.0
122614,0.0
95969,27744632.0
120921,0.0
67564,0.0
110848,482982.0
51253,0.0
33000,0.0
144103,68261459.0
12227,0.0
102067,0.0
115781,0.0
146488,13899148.0
120639,29622896.0
21912,0.0
80982,102928836.0
2512,58494489.0
48339,0.0
154712,0.0
13859,0.0
24887,0.0
169335,177791040.0
46371,0.0
74658,0.0
24630,0.0
9449,0.0
47907,0.0
142727,119403890.0
72242,0.0
4570,0.0
27785,0.0
142111,0.0
144749,4132179.0
97127,0.0
7197,0.0
17918,0.0
76788,0.0
181663,0.0
77760,0.0
116720,0.0
138525,0.0
144334,0.0
92971,0.0
65638,0.0
62607,0.0
60563,0.0
67258,0.0
148250,0.0
116664,0.0
24914,9069328.0
63642,27529974.0
35547,0.0
20121,0.0
29367,0.0
62909,7459388.0
181329,14650454.0
176749,0.0
28831,0.0
159697,11376908.0
177740,1019628.0
95516,10625603.0
108644,0.0
21071,0.0
137284,20070585.0
10272,0.0
160749,9069328.0
163255,0.0
46475,0.0
99747,0.0
118292,4883484.0
163750,0.0
62778,0.0
57956,0.0
79019,0.0
23178,0.0
31489,0.0
106993,3756525.0
87755,0.0
61134,0.0
169257,0.0
183767,0.0
129822,0.0
87393,0.0
61282,0.0
153016,482982.0
98856,2414910.0
132156,36760296.0
6855,0.0
156192,0.0
182579,0.0
16219,0.0
165744,0.0
95768,0.0
4476,0.0
29652,0.0
143090,18728968.0
134144,2039256.0
104000,0.0
138599,9874298.0
84480,643975.0
78033,0.0
111033,1073293.0
66445,0.0
61265,0.0
122659,6225101.0
2998,5151808.0
41482,0.0
147130,0.0
179537,0.0
83962,0.0
118414,0.0
4966,0.0
159832,0.0
120973,0.0
29123,0.0
35070,0.0
12636,0.0
85222,1770934.0
102769,0.0
3974,0.0
15203,0.0
153807,5366466.0
31195,0.0
142423,0.0
100079,0.0
1431,0.0
120196,0.0
67818,0.0
102181,0.0
5493,0.0
150193,62304677.0
108497,0.0
64578,0.0
93829,0.0
124007,7942370.0
131129,26295687.0
42591,0.0
170695,5473795.0
84545,0.0
161446,0.0
170402,0.0
157182,2307580.0
74828,0.0
171256,13791819.0
60941,18675303.0
116048,8103364.0
46652,0.0
